year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2007,166,2000.0,"UNNAMED FIRE 2514","",Smoking,0.1,A,33.716072,-117.238431
2007,166,2000.0,"UNNAMED FIRE 2515","",Miscellaneous,0.1,A,33.698419,-117.266286
2007,167,600.0,"UNNAMED FIRE 2520","",Miscellaneous,0.1,A,33.688708,-117.272711
2007,168,1100.0,"UNNAMED FIRE 3030","",Miscellaneous,0.2,A,33.477389,-117.139731
2007,168,1500.0,"UNNAMED FIRE 2522","","Equipment Use",0.1,A,33.661983,-117.296731
2007,168,2000.0,"UNNAMED FIRE 2111","",Miscellaneous,0.1,A,33.205928,-117.033258
2007,170,1200.0,"UNNAMED FIRE 3151","",Arson,2.0,B,33.213133,-117.081672
2007,170,1500.0,"UNNAMED FIRE 2525","",Smoking,0.1,A,33.655556,-117.291794
2007,170,1900.0,"UNNAMED FIRE 2526","",Miscellaneous,0.1,A,33.597783,-117.223828
2007,171,1200.0,"UNNAMED FIRE 2529","",Arson,0.1,A,33.662194,-116.315772
2007,171,1200.0,"UNNAMED FIRE 3077","",Miscellaneous,1.0,B,33.452686,-117.264667
2007,171,1600.0,"UNNAMED FIRE 2530","",Miscellaneous,0.1,A,33.513358,-116.899325
2007,171,2000.0,"UNNAMED FIRE 2532","",Miscellaneous,0.1,A,33.603772,-117.272828
2007,172,2100.0,"UNNAMED FIRE 2112","","Equipment Use",0.1,A,32.597858,-116.643344
2007,173,900.0,"UNNAMED FIRE 2539","",Miscellaneous,0.1,A,33.707806,-116.396667
2007,174,1000.0,"UNNAMED FIRE 2113","",Arson,0.1,A,32.636008,-116.635375
2007,175,300.0,"UNNAMED FIRE 2542","",Children,0.1,A,33.668408,-117.309056
2007,176,1500.0,"UNNAMED FIRE 2957","",Miscellaneous,0.1,A,32.619639,-116.161194
2007,176,1700.0,"UNNAMED FIRE 2544","",Miscellaneous,0.1,A,33.579531,-117.008044
2007,178,400.0,"UNNAMED FIRE 2114","",Miscellaneous,0.1,A,33.004486,-116.827556
2007,181,2200.0,"UNNAMED FIRE 2554","",Miscellaneous,0.1,A,33.681314,-117.279525
2007,182,300.0,"UNNAMED FIRE 2555","",Miscellaneous,0.1,A,33.686233,-117.252736
2007,182,1100.0,"UNNAMED FIRE 2115","","Equipment Use",0.1,A,33.020233,-116.808447
2007,182,1400.0,"UNNAMED FIRE 3169","",Arson,30.0,C,33.076447,-116.598633
2007,182,1400.0,BANNER,"",Miscellaneous,110.0,D,33.0833,-116.55
2007,183,100.0,"UNNAMED FIRE 3004","",Miscellaneous,0.1,A,33.674825,-117.289147
2007,183,1600.0,"UNNAMED FIRE 2558","","Equipment Use",0.1,A,33.668164,-116.307983
2007,184,1900.0,"UNNAMED FIRE 3036","",Arson,0.3,B,32.579019,-116.629708
2007,185,100.0,"UNNAMED FIRE 2568","","Equipment Use",0.1,A,33.605661,-117.277983
2007,186,1200.0,"UNNAMED FIRE 2574","",Miscellaneous,0.1,A,33.496189,-116.814511
2007,188,1800.0,"UNNAMED FIRE 2580","",Miscellaneous,0.1,A,33.710389,-116.286175
2007,188,2100.0,"BORDER 26","",Campfire,11.0,C,33.601923,-116.802643
2007,189,200.0,"UNNAMED FIRE 2582","",Arson,0.1,A,33.678497,-116.971178
2007,193,700.0,"UNNAMED FIRE 2590","","Equipment Use",0.1,A,33.705617,-116.290761
2007,195,400.0,"UNNAMED FIRE 3044","",Miscellaneous,0.3,B,33.604447,-117.277761
2007,195,700.0,"UNNAMED FIRE 2594","",Arson,0.1,A,33.696067,-117.084858
2007,195,2100.0,"UNNAMED FIRE 2116","",Smoking,0.1,A,33.210714,-116.939228
2007,196,1200.0,"UNNAMED FIRE 2595","","Equipment Use",0.1,A,33.718011,-116.19165
2007,196,1500.0,"UNNAMED FIRE 3045","",Arson,0.3,B,33.670506,-117.136675
2007,196,1600.0,"UNNAMED FIRE 2117","","Equipment Use",0.1,A,32.593986,-116.641131
2007,196,1600.0,"UNNAMED FIRE 3026","",Children,0.2,A,33.215611,-117.205519
2007,196,1900.0,"UNNAMED FIRE 2596","",Smoking,0.1,A,33.598233,-116.233361
2007,196,2300.0,"UNNAMED FIRE 3009","",Miscellaneous,0.1,A,33.662208,-117.298825
2007,197,0.0,"UNNAMED FIRE 2597","",Miscellaneous,0.1,A,33.657986,-116.314922
2007,197,600.0,"UNNAMED FIRE 2598","",Miscellaneous,0.1,A,33.495144,-116.903808
2007,197,1400.0,"UNNAMED FIRE 3010","",Miscellaneous,0.1,A,33.701364,-117.242783
2007,198,1400.0,"UNNAMED FIRE 3054","",Arson,0.5,B,32.585,-116.562383
2007,200,1300.0,"UNNAMED FIRE 2604","","Equipment Use",0.1,A,33.462353,-117.118428
2007,201,1300.0,"UNNAMED FIRE 2607","","Equipment Use",0.1,A,33.468603,-116.855061
2007,201,2100.0,"UNNAMED FIRE 3011","",Miscellaneous,0.1,A,33.534517,-116.989383
2007,202,2200.0,"UNNAMED FIRE 2118","",Smoking,0.1,A,33.205131,-116.933514
2007,203,2000.0,"UNNAMED FIRE 2608","",Children,0.1,A,33.6584,-117.293858
2007,203,2100.0,"UNNAMED FIRE 2609","",Arson,0.1,A,33.606758,-117.263089
2007,204,1800.0,"UNNAMED FIRE 3046","",Miscellaneous,0.3,B,33.716508,-116.171006
2007,205,1300.0,"UNNAMED FIRE 2119","",Children,0.1,A,32.646047,-116.185803
2007,205,1300.0,"UNNAMED FIRE 3158","",Arson,4.0,B,32.702761,-116.901597
2007,205,1500.0,"UNNAMED FIRE 2610","","Equipment Use",0.1,A,33.708317,-116.286161
2007,205,2200.0,"UNNAMED FIRE 2611","",Arson,0.1,A,33.583775,-116.21605
2007,206,1500.0,"UNNAMED FIRE 3055","",Miscellaneous,0.5,B,32.8108,-116.383
2007,206,1700.0,"UNNAMED FIRE 2612","","Equipment Use",0.1,A,33.692006,-117.272331
2007,206,1800.0,"UNNAMED FIRE 2613","","Equipment Use",0.1,A,33.718011,-116.19165
2007,206,1900.0,"UNNAMED FIRE 2614","",Miscellaneous,0.1,A,33.617317,-117.287389
2007,207,800.0,"UNNAMED FIRE 3062","",Miscellaneous,0.5,B,33.716839,-116.893242
2007,208,200.0,"UNNAMED FIRE 2617","",Arson,0.1,A,33.672211,-116.971119
2007,208,1100.0,"UNNAMED FIRE 3078","",Miscellaneous,1.0,B,32.655125,-116.496664
2007,208,1600.0,"UNNAMED FIRE 3012","",Powerline,0.1,A,33.699647,-117.220211
2007,209,400.0,"UNNAMED FIRE 2618","",Miscellaneous,0.1,A,33.657986,-116.316633
2007,209,1100.0,"UNNAMED FIRE 3079","",Miscellaneous,1.0,B,33.399158,-116.673611
2007,209,1800.0,"UNNAMED FIRE 2120","","Equipment Use",0.1,A,33.166242,-116.964228
2007,210,200.0,"UNNAMED FIRE 2121","",Miscellaneous,0.1,A,33.198408,-117.030883
2007,210,1100.0,"UNNAMED FIRE 2122","",Miscellaneous,0.1,A,32.637953,-116.168881
2007,210,1500.0,"UNNAMED FIRE 2623","",Miscellaneous,0.1,A,33.450381,-117.135128
2007,212,1200.0,"UNNAMED FIRE 2625","","Equipment Use",0.1,A,33.663558,-117.297808
2007,214,1400.0,"UNNAMED FIRE 2629","",Arson,0.1,A,33.715322,-116.302411
2007,215,1300.0,"UNNAMED FIRE 2632","",Miscellaneous,0.1,A,33.702939,-117.342686
2007,215,1300.0,"UNNAMED FIRE 2633","",Miscellaneous,0.1,A,33.690267,-116.39065
2007,215,1900.0,"UNNAMED FIRE 2123","","Equipment Use",0.1,A,32.7152,-116.770061
2007,216,600.0,"UNNAMED FIRE 2636","",Miscellaneous,0.1,A,33.690267,-116.39065
2007,217,2300.0,"UNNAMED FIRE 2639","",Miscellaneous,0.1,A,33.495803,-117.002569
2007,218,500.0,"UNNAMED FIRE 2640","",Miscellaneous,0.1,A,33.690267,-116.39065
2007,218,1400.0,"UNNAMED FIRE 2641","",Miscellaneous,0.1,A,33.690267,-116.39065
2007,219,900.0,"UNNAMED FIRE 2642","",Miscellaneous,0.1,A,33.604869,-117.264581
2007,219,1600.0,"UNNAMED FIRE 2643","",Miscellaneous,0.1,A,33.700422,-116.389158
2007,219,2100.0,"UNNAMED FIRE 2644","",Arson,0.1,A,33.470189,-116.651378
2007,220,1000.0,"UNNAMED FIRE 2646","",Miscellaneous,0.1,A,33.670592,-117.126014
2007,220,1900.0,"UNNAMED FIRE 2124","",Miscellaneous,0.1,A,32.683183,-116.512736
2007,223,1900.0,"UNNAMED FIRE 2650","",Arson,0.1,A,33.672211,-116.971119
2007,223,2100.0,"UNNAMED FIRE 2125","","Equipment Use",0.1,A,32.652383,-116.611808
2007,224,1200.0,"UNNAMED FIRE 2653","",Arson,0.1,A,33.661528,-117.296708
2007,224,1500.0,"UNNAMED FIRE 3127","",Miscellaneous,1.0,B,33.678161,-117.0844
2007,224,1700.0,"UNNAMED FIRE 3037","",Arson,0.3,B,32.578106,-116.628139
2007,224,2200.0,"UNNAMED FIRE 2655","",Miscellaneous,0.1,A,33.495803,-117.002569
2007,225,1400.0,"UNNAMED FIRE 3080","",Miscellaneous,1.0,B,32.583414,-116.649856
2007,226,400.0,"UNNAMED FIRE 2659","",Miscellaneous,0.1,A,33.690267,-116.39065
2007,227,2000.0,"UNNAMED FIRE 2958","","Equipment Use",0.1,A,32.743586,-116.291672
2007,228,1500.0,"UNNAMED FIRE 2959","",Miscellaneous,0.1,A,32.583414,-116.649856
2007,229,1600.0,"UNNAMED FIRE 2126","","Equipment Use",0.1,A,32.674453,-116.505592
2007,229,1800.0,COYOTE,"",Lightning,8.0,B,33.4681,-116.53
2007,231,2100.0,"UNNAMED FIRE 2127","",Miscellaneous,0.1,A,33.424686,-117.082794
2007,231,2300.0,"UNNAMED FIRE 2676","",Arson,0.1,A,33.692197,-117.119611
2007,231,2400.0,"UNNAMED FIRE 2677","",Miscellaneous,0.1,A,33.605961,-117.265797
2007,232,800.0,"UNNAMED FIRE 2128","",Miscellaneous,0.1,A,33.441283,-117.292769
2007,233,1100.0,"UNNAMED FIRE 2680","",Miscellaneous,0.1,A,33.671458,-116.286836
2007,233,1800.0,"UNNAMED FIRE 2682","",Arson,0.1,A,33.623358,-117.279531
2007,235,2100.0,"UNNAMED FIRE 2686","",Miscellaneous,0.1,A,33.718842,-117.302469
2007,237,800.0,"UNNAMED FIRE 2688","","Equipment Use",0.1,A,33.450381,-117.135128
2007,237,900.0,"UNNAMED FIRE 2129","",Miscellaneous,0.1,A,33.145675,-116.980983
2007,238,1100.0,"UNNAMED FIRE 2694","","Equipment Use",0.1,A,33.690267,-116.39065
2007,239,400.0,"UNNAMED FIRE 2697","",Arson,0.1,A,33.469897,-117.155822
2007,239,1400.0,"UNNAMED FIRE 3056","",Miscellaneous,0.5,B,32.743586,-116.291672
2007,239,1700.0,"UNNAMED FIRE 2961","",Miscellaneous,0.1,A,32.629297,-116.200722
2007,239,2100.0,"UNNAMED FIRE 2699","",Arson,0.1,A,33.675358,-116.902033
2007,240,1600.0,"UNNAMED FIRE 3081","",Miscellaneous,1.0,B,33.033139,-116.958717
2007,240,1900.0,"UNNAMED FIRE 2701","",Miscellaneous,0.1,A,33.692492,-117.119597
2007,242,1500.0,"UNNAMED FIRE 3082","",Lightning,1.0,B,32.675367,-116.717058
2007,243,1000.0,"UNNAMED FIRE 2131","","Equipment Use",0.1,A,32.622117,-116.692575
2007,243,1800.0,"UNNAMED FIRE 2132","",Miscellaneous,0.1,A,32.576753,-116.627539
2007,244,1200.0,"UNNAMED FIRE 3017","",Miscellaneous,0.1,A,33.479225,-117.137722
2007,244,1500.0,"UNNAMED FIRE 2710","","Equipment Use",0.1,A,33.704428,-117.209733
2007,244,1600.0,"UNNAMED FIRE 2963","",Miscellaneous,0.1,A,32.973772,-116.409197
2007,244,1800.0,"UNNAMED FIRE 2133","",Children,0.1,A,33.194983,-117.086156
2007,245,1100.0,"UNNAMED FIRE 2711","","Equipment Use",0.1,A,33.703617,-117.356936
2007,246,1300.0,"UNNAMED FIRE 3166","",Lightning,12.0,C,33.678522,-116.979919
2007,247,500.0,"UNNAMED FIRE 3018","",Miscellaneous,0.1,A,33.718717,-116.389947
2007,248,1200.0,PALM,"",Lightning,4.0,B,33.68,-116.9967
2007,249,400.0,"UNNAMED FIRE 2716","","Equipment Use",0.1,A,33.569289,-116.213589
2007,250,1700.0,"UNNAMED FIRE 2719","","Equipment Use",0.1,A,33.685567,-117.137167
2007,254,300.0,"UNNAMED FIRE 2722","",Powerline,0.1,A,33.654672,-116.273625
2007,254,2000.0,"UNNAMED FIRE 2723","","Equipment Use",0.1,A,33.707083,-117.358067
2007,255,700.0,"UNNAMED FIRE 2724","","Equipment Use",0.1,A,33.716233,-117.300294
2007,255,1900.0,"BORDER 34","",Campfire,76.0,C,32.59293,-116.57537
2007,256,0.0,"UNNAMED FIRE 2725","","Equipment Use",0.1,A,33.621247,-117.269681
2007,256,1400.0,"UNNAMED FIRE 2134","","Equipment Use",0.1,A,32.581233,-116.632394
2007,258,1300.0,ANGEL,"",Campfire,837.0,E,33.08435,-116.60027
2007,259,200.0,"UNNAMED FIRE 2732","",Arson,0.1,A,33.441311,-116.860917
2007,261,600.0,"UNNAMED FIRE 2736","",Miscellaneous,0.1,A,33.716839,-116.893242
2007,261,1700.0,"UNNAMED FIRE 2739","",Smoking,0.1,A,33.583775,-116.21605
2007,262,1700.0,"UNNAMED FIRE 2136","","Equipment Use",0.1,A,32.999547,-116.814556
2007,262,2100.0,"UNNAMED FIRE 2964","",Miscellaneous,0.1,A,32.669331,-116.824847
2007,263,1000.0,"UNNAMED FIRE 2743","",Children,0.1,A,33.6655,-117.305422
2007,264,100.0,"UNNAMED FIRE 2137","","Equipment Use",0.1,A,32.680025,-116.501386
2007,264,700.0,"UNNAMED FIRE 2744","",Smoking,0.1,A,33.583775,-116.21605
2007,265,100.0,"UNNAMED FIRE 2746","",Miscellaneous,0.1,A,33.672525,-116.305375
2007,267,1400.0,"UNNAMED FIRE 2138","",Miscellaneous,0.1,A,32.601636,-116.600961
2007,267,1900.0,"UNNAMED FIRE 3165","",Powerline,12.0,C,32.633936,-116.687367
2007,267,2000.0,BARRETT,"",Powerline,12.0,C,32.63736,-116.67817
2007,269,600.0,"UNNAMED FIRE 3064","",Miscellaneous,0.7,B,32.624,-116.6507
2007,269,1600.0,"UNNAMED FIRE 3020","",Miscellaneous,0.1,A,33.565622,-116.944358
2007,270,1400.0,"UNNAMED FIRE 2753","",Miscellaneous,0.1,A,33.668336,-116.309781
2007,273,100.0,"UNNAMED FIRE 2756","",Arson,0.1,A,33.707661,-116.164125
2007,273,1100.0,"UNNAMED FIRE 3135","",Miscellaneous,1.0,B,33.662397,-117.298533
2007,273,1300.0,"UNNAMED FIRE 2757","",Smoking,0.1,A,33.465183,-117.112414
2007,274,2000.0,"UNNAMED FIRE 2759","",Children,0.1,A,33.69605,-117.261125
2007,276,1800.0,"UNNAMED FIRE 2761","",Arson,0.1,A,33.711247,-117.246997
2007,278,1200.0,"UNNAMED FIRE 2763","",Miscellaneous,0.1,A,33.698186,-117.258514
2007,278,1500.0,"UNNAMED FIRE 3083","",Miscellaneous,1.0,B,33.079525,-116.599878
2007,279,1300.0,"UNNAMED FIRE 3156","",Miscellaneous,3.0,B,33.448611,-117.09405
2007,279,1300.0,"UNNAMED FIRE 2767","","Equipment Use",0.1,A,33.484331,-116.835247
2007,279,1700.0,WRIGHT,"",Miscellaneous,35.0,C,33.613928,-117.2086
2007,279,1900.0,"UNNAMED FIRE 2139","",Smoking,0.1,A,33.203217,-116.941092
2007,279,2200.0,"UNNAMED FIRE 2768","",Arson,0.1,A,33.698419,-117.266286
2007,280,1900.0,"UNNAMED FIRE 3022","",Miscellaneous,0.1,A,33.668408,-117.309056
2007,281,1800.0,"UNNAMED FIRE 2772","",Arson,0.1,A,33.707553,-117.344939
2007,283,100.0,"UNNAMED FIRE 2775","","Equipment Use",0.1,A,33.663422,-116.308933
2007,283,700.0,"UNNAMED FIRE 2776","",Smoking,0.1,A,33.466856,-117.061533
2007,283,1200.0,"UNNAMED FIRE 3057","",Miscellaneous,0.5,B,32.598969,-116.769728
2007,284,1600.0,"UNNAMED FIRE 2781","",Children,0.1,A,33.660431,-117.295722
2007,287,1200.0,"UNNAMED FIRE 2784","","Equipment Use",0.1,A,33.712172,-117.360622
2007,288,1500.0,"UNNAMED FIRE 2786","",Miscellaneous,0.1,A,33.583775,-116.21605
2007,288,2100.0,"UNNAMED FIRE 2787","",Smoking,0.1,A,33.569289,-116.213589
2007,289,1500.0,"UNNAMED FIRE 2788","",Miscellaneous,0.1,A,33.714408,-116.341092
2007,289,2100.0,"UNNAMED FIRE 2790","",Children,0.1,A,33.715325,-116.295447
2007,289,2200.0,"UNNAMED FIRE 2791","",Miscellaneous,0.1,A,33.471217,-117.061644
2007,291,800.0,"UNNAMED FIRE 2140","",Miscellaneous,0.1,A,33.087519,-116.588744
2007,292,200.0,"UNNAMED FIRE 2794","","Equipment Use",0.1,A,33.672103,-116.309778
2007,292,1600.0,"UNNAMED FIRE 2798","",Smoking,0.1,A,33.603189,-117.280386
2007,293,100.0,"UNNAMED FIRE 2803","",Children,0.1,A,33.703789,-117.242797
2007,294,200.0,"UNNAMED FIRE 2806","",Arson,0.1,A,33.692492,-117.119597
2007,294,300.0,"UNNAMED FIRE 2807","","Equipment Use",0.1,A,33.707167,-117.357678
2007,294,400.0,"UNNAMED FIRE 2808","",Arson,0.1,A,33.645447,-116.932278
2007,294,1000.0,"UNNAMED FIRE 2965","","Equipment Use",0.1,A,32.663181,-116.725258
2007,294,1100.0,"UNNAMED FIRE 2141","",Children,0.1,A,33.011839,-116.821369
2007,294,1500.0,"UNNAMED FIRE 2809","",Miscellaneous,0.1,A,33.705533,-117.214872
2007,295,500.0,"UNNAMED FIRE 2142","",Miscellaneous,0.1,A,33.013947,-116.794547
2007,295,600.0,"UNNAMED FIRE 2143","",Miscellaneous,0.1,A,33.049283,-116.987675
2007,295,1600.0,"UNNAMED FIRE 3149","",Miscellaneous,1.7,B,33.513736,-116.917317
2007,296,1200.0,"UNNAMED FIRE 2814","",Children,0.1,A,33.658194,-117.293683
2007,296,1400.0,"UNNAMED FIRE 2815","",Smoking,0.1,A,33.707167,-117.357678
2007,296,2300.0,"UNNAMED FIRE 3051","",Smoking,0.3,B,33.452689,-117.098844
2007,297,800.0,"UNNAMED FIRE 3141","",Arson,1.0,B,33.606842,-117.248408
2007,298,1700.0,"UNNAMED FIRE 3142","",Miscellaneous,1.0,B,33.707083,-117.358067
2007,298,1800.0,"UNNAMED FIRE 2822","",Miscellaneous,0.1,A,33.553211,-116.700778
2007,299,0.0,"UNNAMED FIRE 2966","",Miscellaneous,0.1,A,33.204383,-117.032847
2007,300,700.0,"UNNAMED FIRE 2823","",Smoking,0.1,A,33.709903,-117.240636
2007,300,1500.0,"UNNAMED FIRE 3154","",Miscellaneous,2.0,B,33.697544,-117.260169
2007,300,1500.0,QUAIL,"","Equipment Use",2.0,B,33.704525,-117.259981
2007,302,900.0,"UNNAMED FIRE 2830","",Miscellaneous,0.1,A,33.612328,-117.247742
2007,304,2300.0,"UNNAMED FIRE 3143","",Miscellaneous,1.0,B,33.6565,-116.267981
2007,305,1800.0,"UNNAMED FIRE 2144","",Miscellaneous,0.1,A,32.616994,-116.738419
2007,306,2000.0,"UNNAMED FIRE 2837","",Miscellaneous,0.1,A,33.698789,-117.236847
2007,307,800.0,"UNNAMED FIRE 2838","",Children,0.1,A,33.665678,-116.31235
2007,307,1700.0,"UNNAMED FIRE 3023","",Children,0.1,A,33.603136,-117.207283
2007,308,100.0,"UNNAMED FIRE 2840","",Miscellaneous,0.1,A,33.464217,-117.121989
2007,308,2200.0,"UNNAMED FIRE 3145","",Miscellaneous,1.0,B,33.604967,-117.218447
2007,310,800.0,"UNNAMED FIRE 2145","",Miscellaneous,0.1,A,32.645172,-116.652903
2007,311,900.0,"UNNAMED FIRE 3084","",Miscellaneous,1.0,B,32.578436,-116.634231
2007,311,1200.0,"UNNAMED FIRE 2967","",Miscellaneous,0.1,A,33.030953,-116.966539
2007,315,1600.0,"UNNAMED FIRE 2850","",Miscellaneous,0.1,A,33.688036,-116.407556
2007,316,1700.0,"UNNAMED FIRE 2852","",Children,0.1,A,33.476214,-117.138889
2007,317,1800.0,"UNNAMED FIRE 2146","",Arson,0.1,A,32.665556,-116.501806
2007,318,700.0,"UNNAMED FIRE 2854","","Equipment Use",0.1,A,33.492836,-116.817472
2007,318,900.0,"UNNAMED FIRE 2147","",Children,0.1,A,32.683408,-116.729014
2007,318,1000.0,"UNNAMED FIRE 2148","",Children,0.1,A,32.673194,-116.708286
2007,318,1300.0,"UNNAMED FIRE 3085","","Equipment Use",1.0,B,33.429706,-117.145119
2007,322,1100.0,"UNNAMED FIRE 2860","",Miscellaneous,0.1,A,33.659897,-117.300286
2007,322,1100.0,"UNNAMED FIRE 2149","",Miscellaneous,0.1,A,33.049306,-116.785511
2007,323,1000.0,"UNNAMED FIRE 2862","",Children,0.1,A,33.713197,-117.238364
2007,323,1700.0,"UNNAMED FIRE 2865","",Miscellaneous,0.1,A,33.685039,-117.136581
2007,326,1800.0,"UNNAMED FIRE 2868","",Children,0.1,A,33.697864,-116.29285
2007,326,2200.0,"UNNAMED FIRE 2870","",Miscellaneous,0.1,A,33.663517,-117.297642
2007,327,1100.0,"UNNAMED FIRE 2150","",Miscellaneous,0.1,A,33.255317,-116.959942
2007,327,1800.0,"UNNAMED FIRE 2874","",Miscellaneous,0.1,A,33.694289,-117.273189
2007,327,2200.0,"UNNAMED FIRE 2875","","Equipment Use",0.1,A,33.572292,-116.706806
2007,328,1000.0,"UNNAMED FIRE 2151","",Miscellaneous,0.1,A,32.683422,-116.729014
2007,329,1000.0,"UNNAMED FIRE 2152","",Miscellaneous,0.1,A,33.210897,-117.086131
2007,330,2200.0,"UNNAMED FIRE 2884","",Arson,0.1,A,33.704764,-117.365286
2007,331,700.0,"UNNAMED FIRE 2153","",Miscellaneous,0.1,A,33.049919,-116.800731
2007,331,700.0,"UNNAMED FIRE 2885","",Miscellaneous,0.1,A,33.569275,-116.198372
2007,332,1500.0,"UNNAMED FIRE 3038","","Equipment Use",0.3,B,32.993225,-116.841364
2007,332,1600.0,"UNNAMED FIRE 2154","",Miscellaneous,0.1,A,32.676078,-116.730931
2007,334,1800.0,"UNNAMED FIRE 2890","",Children,0.1,A,33.554667,-116.718425
2007,335,1300.0,"UNNAMED FIRE 2891","",Miscellaneous,0.1,A,33.712014,-116.388214
2007,336,800.0,"UNNAMED FIRE 2155","","Equipment Use",0.1,A,32.597386,-116.680167
2007,336,1400.0,"UNNAMED FIRE 2894","",Arson,0.1,A,33.604822,-117.224819
2007,337,1600.0,"UNNAMED FIRE 2156","",Miscellaneous,0.1,A,32.579019,-116.629708
2007,337,1700.0,"UNNAMED FIRE 2895","",Miscellaneous,0.1,A,33.672358,-116.310636
2007,338,100.0,"UNNAMED FIRE 2896","",Miscellaneous,0.1,A,33.662403,-116.312353
2007,340,1400.0,"UNNAMED FIRE 2897","","Equipment Use",0.1,A,33.463817,-117.000967
2007,343,2300.0,"UNNAMED FIRE 2157","",Children,0.1,A,32.702733,-116.900025
2007,344,1000.0,"UNNAMED FIRE 2901","","Equipment Use",0.1,A,33.57215,-116.686844
2007,345,1400.0,"UNNAMED FIRE 2902","","Equipment Use",0.1,A,33.7003,-116.302678
2007,346,1000.0,"UNNAMED FIRE 2158","",Arson,0.1,A,32.777647,-116.309372
2007,347,1600.0,"UNNAMED FIRE 2159","",Miscellaneous,0.1,A,33.36525,-116.747333
2007,349,0.0,"UNNAMED FIRE 2160","","Equipment Use",0.1,A,33.205928,-117.033258
2007,349,1400.0,"UNNAMED FIRE 2905","",Children,0.1,A,33.682761,-116.306858
2007,350,1000.0,"UNNAMED FIRE 2161","",Miscellaneous,0.1,A,33.195739,-117.018086
2007,351,1800.0,"UNNAMED FIRE 2911","","Equipment Use",0.1,A,33.714844,-116.356372
2007,353,100.0,"UNNAMED FIRE 2912","",Arson,0.1,A,33.627561,-116.2677
2007,356,300.0,"UNNAMED FIRE 2917","","Equipment Use",0.1,A,33.719689,-116.390778
2007,356,1500.0,"UNNAMED FIRE 2968","",Miscellaneous,0.1,A,32.644886,-116.635722
2007,358,1700.0,"UNNAMED FIRE 2923","",Miscellaneous,0.1,A,33.718239,-116.365086
2007,359,2100.0,"UNNAMED FIRE 2926","","Equipment Use",0.1,A,33.673961,-117.290219
2007,360,1100.0,"UNNAMED FIRE 2927","",Children,0.1,A,33.635303,-117.228503
2007,360,1500.0,"UNNAMED FIRE 2928","",Miscellaneous,0.1,A,33.466364,-117.129717
2007,361,1200.0,"UNNAMED FIRE 2162","",Children,0.1,A,32.632267,-116.244669
2007,361,1700.0,"UNNAMED FIRE 2930","","Equipment Use",0.1,A,33.498969,-116.182094
2007,362,1800.0,"UNNAMED FIRE 2931","","Equipment Use",0.1,A,33.700361,-116.164122
2007,362,1900.0,"UNNAMED FIRE 2932","",Miscellaneous,0.1,A,33.716233,-117.300294
2007,363,1300.0,"UNNAMED FIRE 2934","","Equipment Use",0.1,A,33.569769,-116.753372
2007,365,400.0,"UNNAMED FIRE 2937","",Children,0.1,A,33.707167,-117.357678
2007,365,900.0,"UNNAMED FIRE 2938","",Miscellaneous,0.1,A,33.669008,-116.317469
2007,365,1200.0,"UNNAMED FIRE 3086","",Miscellaneous,1.0,B,32.599611,-116.581942
2007,365,1200.0,"BORDER 39","",Missing/Undefined,0.2,A,32.59964,-116.5819
2007,365,1700.0,"UNNAMED FIRE 2939","",Miscellaneous,0.1,A,33.652903,-117.296464
2008,85,1300.0,OROPEZA,"","Equipment Use",0.1,A,33.44047,-116.89086
2008,171,500.0,CARRIZO,"","Equipment Use",45.0,C,32.66281,-116.22306
2008,172,1800.0,"BORDER 6","","Debris Burning",28.0,C,32.55581,-116.87779
2008,175,1100.0,VALLEY,"","Equipment Use",20.0,C,33.48608,-116.83122
2008,175,1200.0,JOHNSON,"",Miscellaneous,1.5,B,33.7106,-117.2433
2008,189,2000.0,SOUTHERLAND,"",Arson,2.0,B,32.91461,-116.36679
2008,194,1500.0,"BORDER 9","",Campfire,2.0,B,32.61303,-116.51083
2008,202,2200.0,"BORDER 11","",Campfire,1.0,B,32.58467,-116.83175
2008,212,1000.0,POWERLINE,"","Equipment Use",3.0,B,33.512125,-116.921997
2008,214,1500.0,MONTE,"","Equipment Use",225.0,D,32.92666,-116.8568
2008,215,2000.0,"BORDER 14","",Campfire,125.0,D,32.5698,-116.81747
2008,217,1700.0,"TORO PEAK","",Lightning,1.0,B,33.534803,-116.423103
2008,217,1800.0,"SAW MILL","",Lightning,1.0,B,33.638303,-116.378303
2008,219,1200.0,"BORDER 15","",Arson,25.0,C,32.69964,-116.22535
2008,236,1400.0,SAGE,"","Equipment Use",5.0,B,33.55311,-116.91525
2008,272,1200.0,MCCAIN,"",Campfire,0.1,A,32.810795,-116.337185
2008,301,1600.0,"GOLF CART","",Missing/Undefined,0.1,A,33.59667,-116.46067
2008,304,800.0,CHECKPOINT,"",Arson,7.0,B,33.468992,-117.137978
2008,352,1500.0,OASIS,"",Arson,0.1,A,33.52511,-116.173325
2009,120,1500.0,CABIN,"",Missing/Undefined,1.5,B,33.19122,-116.60328
2009,128,600.0,HONDA,"",Missing/Undefined,0.1,A,33.68958,-117.28333
2009,136,1800.0,MAIN,"",Missing/Undefined,2.0,B,33.68272,-117.30356
2009,142,1700.0,VACATION,"",Fireworks,0.1,A,33.70183,-117.27003
2009,143,1300.0,COTTONWOOD,"",Arson,0.1,A,32.801317,-116.341919
