year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2007,289,500.0,"HWY 84  / I 680  S       ","",Miscellaneous,0.5,B,37.58888888,-121.87111111
2007,295,1000.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2007,296,500.0,"","",Miscellaneous,0.1,A,37.85611111,-122.21194444
2007,298,600.0,"I 580  /N GREENVILLE RD 6","","Debris Burning",1.0,B,37.71805555,-121.70111111
2007,307,0.0,"DEL VALLE REGIONAL PARK S","",Miscellaneous,1.0,B,37.59111111,-121.68805555
2007,308,400.0,"CARQUINEZ SCENIC DR / REG","",Smoking,0.1,A,38.03611111,-122.17888888
2007,308,700.0,"OAK GLEN AV / UVAS RD 3  ","",Miscellaneous,0.5,B,37.12611111,-121.73305555
2007,311,1300.0,"BUTCH                    ","","Equipment Use",75.0,C,37.06305555,-121.53694444
2008,45,300.0,"","","Equipment Use",0.1,A,37.14388888,-121.97388888
2008,68,2000.0,"","",Miscellaneous,0.1,A,37.87,-121.74888888
2008,78,1800.0,"CLAYTON RD / MT HAMILTON ","","Debris Burning",1.0,B,37.37805555,-121.78388888
2008,79,400.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2008,79,1400.0,"","",Miscellaneous,0.1,A,37.20388888,-121.99194444
2008,79,1700.0,"STOCKTON RADIO ISSUES    ","","Debris Burning",0.1,A,37.01805555,-121.65694444
2008,88,2100.0,"OLD MINE                 ","",Miscellaneous,1.0,B,37.15805555,-121.96805555
2008,88,100.0,"","",Arson,0.5,B,37.15805555,-121.96805555
2008,88,1700.0,"HWY 101 HWY N/ MASTEN AV ","",Miscellaneous,0.1,A,37.05888888,-121.58388888
2008,96,400.0,"SYCAMORE AV / CHURCH AV  ","",Miscellaneous,1.0,B,37.07194444,-121.58805555
2008,129,1900.0,"STA 14 SUNOL_AREA        ","",Miscellaneous,0.5,B,37.59388888,-121.88194444
2008,129,600.0,"","",Miscellaneous,2.0,B,37.74,-121.58611111
2008,129,500.0,"TRY                      ","",Miscellaneous,1.0,B,37.72111111,-121.525
2008,129,900.0,"GRANT LINE RD  / MOUNTAIN","","Debris Burning",1.0,B,37.75388888,-121.575
2008,132,1400.0,"ALHAMBRA                 ","",Miscellaneous,0.1,A,37.99111111,-122.13
2008,133,1200.0,"MONTEREY                 ","",Campfire,0.1,A,37.075,-121.605
2008,134,1200.0,"I 680  N/ SUNOL BL       ","",Miscellaneous,1.0,B,37.63805555,-121.88305555
2008,134,1300.0,"","",Children,2.0,B,37.64194444,-121.60194444
2008,135,1500.0,"MINES RD / DEL PUERTO CAN","",Campfire,1.0,B,37.39194444,-121.49
2008,135,600.0,"MURPHY AV / DIANA AV     ","","Equipment Use",0.3,B,37.14,-121.63194444
2008,137,1900.0,"MONTEREY RD / DAY RD     ","",Miscellaneous,1.0,B,37.03805555,-121.58388888
2008,144,1200.0,"","",Miscellaneous,0.1,A,37.715,-122.10305555
2008,144,800.0,"HICKS                    ","",Campfire,1.0,B,37.21305555,-121.91
2008,145,300.0,"GODFREY                  ","","Equipment Use",1.0,B,37.02694444,-121.52694444
2008,146,600.0,"SANTA TERESA BL  SAN_MART","",Campfire,1.0,B,37.06694444,-121.61388888
2008,149,800.0,"","",Miscellaneous,0.1,A,37.78888888,-121.74888888
2008,149,500.0,"SANTA TERESA BL / HIGHLAN","",Miscellaneous,1.0,B,37.07,-121.61694444
2008,149,1900.0,"KILKARE RD  SOUTH_PALOMAR","",Miscellaneous,1.0,B,37.635,-121.92
2008,150,1200.0,"UVAS RD / WALLACE PL     ","",Miscellaneous,1.0,B,37.06305555,-121.68888888
2008,162,2100.0,"STONE                    ","",Miscellaneous,7.0,B,37.73194444,-121.63
2008,163,200.0,"PATTERSON                ","",Miscellaneous,5.0,B,37.72,-121.535
2008,163,400.0,"TRAILS END DR  CONCORD   ","",Miscellaneous,0.1,A,37.91194444,-122.00194444
2008,163,600.0,"FLYNN                    ","",Children,1.0,B,37.71888888,-121.66111111
2008,164,1800.0,"WILLOW                   ","",Miscellaneous,1.0,B,38.01388888,-121.99805555
2008,164,1900.0,"BUCKINGHAM               ","",Miscellaneous,3.0,B,37.85694444,-122.22194444
2008,165,800.0,"PALOMARES                ","",Miscellaneous,7.0,B,37.59805555,-121.94694444
2008,165,1600.0,"","","Equipment Use",50.0,C,37.78888888,-121.74888888
2008,171,1800.0,"MISSION BL N/ I 680  N   ","",Miscellaneous,1.0,B,37.49611111,-121.92305555
2008,171,2100.0,"I 580  / EDEN CANYON RD  ","",Miscellaneous,37.0,C,37.70111111,-122.02111111
2008,172,1500.0,"HWY 101  S/ BETABEL RD   ","",Miscellaneous,1.0,B,36.905,-121.55694444
2008,172,1100.0,"BREWSTER                 ","",Miscellaneous,3.5,B,37.10194444,-121.66694444
2008,172,1400.0,"HWY 4  / ALHAMBRA AV     ","",Miscellaneous,20.0,C,37.99111111,-122.13
2008,173,1000.0,"CHURCH AV  SAN_MARTIN    ","",Lightning,1.0,B,37.07888888,-121.56694444
2008,173,2300.0,"CROY                     ","",Miscellaneous,0.3,B,37.09888888,-121.795
2007,321,1800.0,"","",Children,0.1,A,37.16888888,-121.98388888
2007,323,300.0,"","",Miscellaneous,0.1,A,37.78888888,-121.74888888
2007,327,300.0,"","",Arson,1.0,B,37.18805555,-121.76194444
2007,327,1800.0,"MORRILL                  ","",Miscellaneous,0.1,A,37.13,-121.945
2007,330,1300.0,"WALTER BRETON DR  MORGA 2","",Arson,1.0,B,37.10805555,-121.685
2007,332,2200.0,"UVAS 10                  ","",Miscellaneous,0.1,A,37.15,-121.74611111
2007,345,1100.0,"","",Miscellaneous,0.1,A,37.15611111,-121.98888888
2007,362,1300.0,"WALNUT BL / VASCO RD     ","","Debris Burning",0.1,A,37.88,-121.69611111
2008,103,1400.0,"HWY 101 HWY N/ TENNANT AV","",Miscellaneous,0.5,B,37.11888888,-121.62611111
2008,103,200.0,"I 680  N/ KOOPMAN RD     ","","Debris Burning",1.0,B,37.60111111,-121.87194444
2008,104,2000.0,"","",Campfire,0.1,A,37.17,-121.575
2008,107,1400.0,"","",Miscellaneous,0.1,A,37.20194444,-121.99194444
2008,108,200.0,"GARZA LN  SAN_MARTIN     ","",Miscellaneous,1.0,B,37.065,-121.565
2008,110,2000.0,"UVAS                     ","","Debris Burning",0.5,B,37.15,-121.74611111
2008,112,1500.0,"HWY 101 HWY S/E SAN MARTI","",Miscellaneous,1.0,B,37.08888888,-121.59888888
2008,116,2000.0,"","",Miscellaneous,0.1,A,37.14888888,-121.97388888
2008,121,800.0,"","",Miscellaneous,0.1,A,37.74388888,-121.725
2008,122,1900.0,"HOTCHKOSS                ","",Miscellaneous,7.0,B,37.95194444,-121.64111111
2008,122,1600.0,"","",Arson,0.1,A,38.015,-121.99388888
2008,123,1800.0,"","",Miscellaneous,0.1,A,37.71805555,-121.70111111
2008,124,200.0,"GRIMES                   ","",Miscellaneous,1.0,B,37.81888888,-121.515
2008,140,700.0,"STEVENS                  ","","Equipment Use",1.0,B,37.32305555,-122.08
2008,140,1700.0,"","","Equipment Use",0.5,B,37.32194444,-122.07888888
2008,142,1200.0,"OAK                      ","",Miscellaneous,1.0,B,37.115,-121.68805555
2008,142,1200.0,"FISHER AV / RAILROAD AV  ","",Miscellaneous,1.0,B,37.11194444,-121.63194444
2008,143,700.0,"MCKEAN                   ","",Arson,1.0,B,37.19388888,-121.805
2008,143,1500.0,"MORGAN TERRITORY RD  MT_D","",Miscellaneous,0.1,A,37.88888888,-121.87
2008,154,1700.0,"","",Children,0.1,A,38.01694444,-121.99111111
2008,155,2300.0,"MT DIABLO STATE PARK MT_D","","Equipment Use",1.0,B,37.92388888,-121.94194444
2008,156,500.0,"MARSH                    ","","Equipment Use",1.0,B,37.90611111,-121.87388888
2008,157,2100.0,"HWY 101  / COYOTE CREEK G","",Miscellaneous,1.0,B,37.20611111,-121.71611111
2008,158,2200.0,"","",Miscellaneous,0.1,A,37.20388888,-121.99194444
2008,158,400.0,"MIRANGO CT  CLAYTON      ","",Miscellaneous,1.0,B,37.925,-121.92
2008,159,1900.0,"","","Equipment Use",20.0,C,37.75611111,-121.56388888
2008,160,800.0,"I 580  / CARROLL RD      ","",Miscellaneous,3.0,B,37.71888888,-121.66111111
2008,160,400.0,"","",Miscellaneous,0.1,A,37.70305555,-122.03305555
2008,161,1500.0,"PALM AV / HALE AV        ","",Miscellaneous,0.1,A,37.17694444,-121.71694444
2008,161,1900.0,"MAIN ST / HWY 84         ","","Equipment Use",1.0,B,37.59388888,-121.89111111
2008,165,500.0,"VASCO                    ","",Miscellaneous,60.0,C,37.77305555,-121.74194444
2008,165,2200.0,"KINCAID RD  MT_HAMILTON  ","",Miscellaneous,1.0,B,37.385,-121.67
2008,166,0.0,"CARQUINEZ SCENIC DR / REG","",Arson,1.0,B,38.025,-122.16305555
2008,167,500.0,"","",Miscellaneous,0.1,A,38.01194444,-122.19805555
2008,167,700.0,"HWY 152 HWY / BLOOMFIELD ","","Equipment Use",1.0,B,36.98888888,-121.49111111
2008,167,2000.0,"I 580  / PATTERSON PASS R","",Miscellaneous,0.3,B,37.72,-121.535
2008,168,1400.0,"CORRAL                   ","",Miscellaneous,6.0,B,37.63305555,-121.50305555
2008,168,2200.0,"TESLA                    ","",Miscellaneous,14.0,C,37.65111111,-121.665
2008,170,400.0,"HWY 35  / FOX RUN        ","",Miscellaneous,1.0,B,37.25305555,-122.11694444
2008,170,300.0,"GLORIA TER / BROOKWOOD DR","",Miscellaneous,1.0,B,37.93805555,-122.09611111
2008,171,500.0,"CASTLE ROCK RD  MT_DIABLO","",Miscellaneous,0.1,A,37.88194444,-121.99
2008,175,1400.0,"MARSH CREEK RD  CLAYTON  ","",Arson,2.0,B,37.91194444,-121.885
2008,177,900.0,"HWY 35  / PORTOLA HEIGH 5","",Miscellaneous,0.3,B,37.29305555,-122.16111111
2008,177,300.0,"","",Miscellaneous,0.5,B,37.87694444,-121.69805555
2008,177,800.0,"HWY 9  / HWY 35 96       ","",Miscellaneous,1.0,B,37.25805555,-122.12194444
2008,178,700.0,"A90                      ","",Miscellaneous,0.5,B,37.12,-121.88194444
2008,178,100.0,"ALMA                     ","",Miscellaneous,1.0,B,37.19111111,-121.99305555
2008,178,1800.0,"","","Equipment Use",0.5,B,37.20388888,-121.99194444
2008,179,2200.0,"HWY 101  / 10TH ST       ","",Miscellaneous,1.0,B,37.00305555,-121.55611111
2008,180,1100.0,"","","Equipment Use",0.5,B,38.01694444,-121.99111111
2008,181,2300.0,"I 205  / I 580           ","",Miscellaneous,2.0,B,37.74194444,-121.57611111
2008,181,1900.0,"E SAN MARTIN AV / HWY 101","","Equipment Use",1.0,B,37.08888888,-121.6
2008,181,1600.0,"OAK GLEN AV  MORGAN_HILL ","","Equipment Use",0.3,B,37.09111111,-121.68305555
2008,183,500.0,"W BYRON RD /W GRANT LINE ","",Miscellaneous,1.0,B,37.75111111,-121.495
2008,184,600.0,"HALE AV  NORTH_MORGAN_HIL","",Miscellaneous,3.0,B,37.17388888,-121.68388888
2008,192,1600.0,"","",Miscellaneous,10.0,C,37.78888888,-121.74888888
2008,192,1400.0,"VASCO                    ","","Equipment Use",3.0,B,37.79111111,-121.69888888
2008,196,900.0,"I 205  / MOUNTAIN HOUSE P","",Miscellaneous,2.0,B,37.74611111,-121.54888888
2008,200,700.0,"","",Miscellaneous,0.2,A,37.71805555,-121.70111111
2008,200,300.0,"ALTAMONT                 ","",Miscellaneous,0.3,B,37.72388888,-121.67611111
2008,200,2100.0,"SILVER                   ","",Miscellaneous,0.3,B,37.17611111,-121.87694444
2008,200,100.0,"","","Equipment Use",0.5,B,37.725,-121.69388888
2008,200,2000.0,"VASCO                    ","",Miscellaneous,10.0,C,37.79888888,-121.70305555
2008,202,500.0,"KENT WY  REDWOOD         ","",Miscellaneous,1.0,B,37.17305555,-121.99694444
2008,202,900.0,"","","Equipment Use",0.1,A,37.17305555,-121.995
2008,185,1400.0,"HOLSCLAW RD / LEAVESLEY R","",Miscellaneous,1.0,B,37.03111111,-121.54305555
2008,185,400.0,"KALANA AV / DOUGHERTY AV ","",Miscellaneous,1.0,B,37.17805555,-121.705
2008,186,1500.0,"BAILY                    ","",Miscellaneous,1.0,B,38.01388888,-121.95305555
2008,186,1500.0,"I 680  N/ VARGAS RD      ","","Equipment Use",8.0,B,37.555,-121.91611111
2008,187,1300.0,"UVAS                     ","",Miscellaneous,0.1,A,37.08305555,-121.80194444
2008,189,1300.0,"CROW                     ","","Equipment Use",20.0,C,37.73111111,-122.03611111
2008,189,1200.0,"","",Miscellaneous,20.0,C,37.71194444,-122.04111111
2008,190,400.0,"E CALAVERAS BL / EVANS RD","",Miscellaneous,3.0,B,37.45,-121.86611111
2008,192,1600.0,"MCKEAN RD  UVAS          ","",Miscellaneous,1.0,B,37.16,-121.74888888
2008,203,1300.0,"DEER                     ","",Miscellaneous,10.0,C,37.89611111,-122.11111111
2008,204,500.0,"SIERRA                   ","",Miscellaneous,1.0,B,37.22388888,-121.92388888
2008,205,2000.0,"","",Miscellaneous,0.1,A,37.60388888,-121.87194444
2008,205,2000.0,"","",Miscellaneous,1.0,B,37.74305555,-121.56194444
2008,205,300.0,"I 580  / MOUNTAIN HOUSE P","",Miscellaneous,1.0,B,37.74305555,-121.53111111
2008,205,900.0,"I 205  / MOUNTAIN HOUSE P","",Miscellaneous,0.5,B,37.74305555,-121.53111111
2008,207,2000.0,"CANYON LAKE DR  CROCKETT ","",Miscellaneous,0.1,A,38.04694444,-122.18305555
2008,208,2300.0,"","",Miscellaneous,0.2,A,37.745,-121.64194444
2008,208,1000.0,"ALTAMONT                 ","",Miscellaneous,1.0,B,37.74194444,-121.63305555
2008,224,600.0,"","","Equipment Use",5.0,B,37.725,-122.00194444
2008,224,2100.0,"E CASTRO VALLEY BL / SUNN","","Equipment Use",4.0,B,37.69805555,-122.02694444
2008,226,600.0,"I 580  / CARROLL RD      ","","Equipment Use",10.0,C,37.71888888,-121.66
2008,227,200.0,"TENNANT                  ","",Arson,1.0,B,37.11305555,-121.61611111
2008,229,600.0,"OAKHURST                 ","",Miscellaneous,0.1,A,37.94805555,-121.935
2008,230,1600.0,"","",Miscellaneous,0.1,A,37.74305555,-121.56194444
2008,231,1600.0,"CARQUINEZ SCENIC DR / RES","",Arson,1.0,B,38.04111111,-122.19194444
2008,232,1500.0,"S CORRAL HOLLOW RD / MIDD","",Miscellaneous,5.0,B,37.69805555,-121.45305555
2008,232,800.0,"CARQUINEZ SCENIC DR / RES","",Arson,1.0,B,38.04111111,-122.19194444
2008,232,1900.0,"MORGAN TERRITORY RD  MORG","",Miscellaneous,5.0,B,37.81805555,-121.79611111
2008,233,2000.0,"ALTAMONT PASS RD  ALTAMON","",Miscellaneous,1.0,B,37.74305555,-121.66305555
2008,233,400.0,"","",Miscellaneous,0.2,A,37.745,-121.66111111
2008,233,200.0,"CARQUINEZ                ","",Arson,4.0,B,38.04111111,-122.19194444
2008,242,1900.0,"E DUNNE AV / FROST RD    ","",Miscellaneous,1.5,B,37.15694444,-121.57611111
2008,243,400.0,"","",Arson,1.0,B,38.015,-121.99388888
2008,243,2300.0,"","",Miscellaneous,0.1,A,37.70111111,-122.03388888
2008,246,1600.0,"PACHECO                  ","",Miscellaneous,1.0,B,37.00194444,-121.50611111
2008,246,2000.0,"","",Miscellaneous,0.1,A,38.015,-121.99388888
2008,248,1700.0,"","",Miscellaneous,1.0,B,37.71388888,-122.10194444
2008,248,1800.0,"","","Equipment Use",0.3,B,37.14305555,-121.97694444
2008,249,1900.0,"","",Miscellaneous,0.1,A,37.14305555,-121.97694444
2008,249,1300.0,"","",Campfire,1.0,B,38.015,-121.99388888
2008,250,1700.0,"MALECH                   ","",Miscellaneous,1.0,B,37.20611111,-121.725
2008,251,700.0,"PIONEER                  ","",Miscellaneous,1.0,B,37.61,-122.01805555
2008,253,500.0,"BAILEY                   ","",Miscellaneous,1.0,B,37.19111111,-121.69305555
2008,276,1000.0,"VASCO                    ","","Equipment Use",2.0,B,37.85805555,-121.67
2008,277,1700.0,"BLOOMFIELD               ","",Miscellaneous,0.3,B,36.95694444,-121.53194444
2008,277,100.0,"","",Miscellaneous,0.1,A,36.96111111,-121.55194444
2008,277,1800.0,"HWY 101  / HWY 25        ","",Miscellaneous,0.8,B,36.96111111,-121.55111111
2008,278,2200.0,"KELSO RD / BRUNS RD      ","","Equipment Use",0.3,B,37.77305555,-121.61305555
2008,282,1400.0,"SIERRA                   ","",Miscellaneous,1.0,B,37.40888888,-121.80194444
2008,282,200.0,"","",Campfire,0.3,B,38.015,-121.99388888
2008,285,500.0,"SPRING                   ","",Miscellaneous,15.0,C,37.11805555,-121.66
2008,285,1300.0,"BRUNS                    ","",Arson,1.0,B,37.78388888,-121.62111111
2008,299,2300.0,"GRANT                    ","",Miscellaneous,0.3,B,37.34194444,-121.72194444
2008,300,700.0,"I 580  /S TRACY BL       ","",Miscellaneous,4.0,B,37.65805555,-121.43388888
2008,301,100.0,"CANYON                   ","",Miscellaneous,0.1,A,38.04611111,-122.19111111
2008,302,2100.0,"MARSH CREEK RD / CAMINO D","",Arson,0.1,A,37.875,-121.72305555
2008,304,1500.0,"TILDEN                   ","",Miscellaneous,7.0,B,37.88,-122.22194444
2008,307,1400.0,"LITTLE VALLEY RD / HWY 84","",Children,0.1,A,37.60194444,-121.84694444
2008,310,2000.0,"HARDING AV / CALIFORNIA A","","Debris Burning",1.0,B,37.09,-121.62111111
2008,316,1800.0,"FITZGERALD AV  GILROY    ","","Equipment Use",0.1,A,37.05305555,-121.60888888
2008,329,500.0,"","",Miscellaneous,0.3,B,37.80388888,-122.13805555
2008,329,1100.0,"PINE                     ","",Miscellaneous,0.1,A,37.81805555,-122.14694444
2008,332,0.0,"","","Debris Burning",0.1,A,37.99611111,-122.15
2009,128,200.0,"","",Miscellaneous,0.5,B,37.74,-121.58694444
2008,213,300.0,"","",Children,0.1,A,37.225,-122.00111111
2008,214,600.0,"HWY 101  / COYOTE CREEK G","","Equipment Use",1.0,B,37.19111111,-121.69305555
2008,215,1600.0,"BYRON                    ","",Miscellaneous,2.0,B,37.82888888,-121.615
2008,215,1200.0,"COLOMBET AV  SAN_MARTIN  ","","Equipment Use",0.6,B,37.07194444,-121.58111111
2008,215,900.0,"LA VERNE DR  REDWOOD     ","",Children,0.3,B,37.15611111,-121.98888888
2008,215,1900.0,"KELSO RD / BRUNS RD      ","",Miscellaneous,0.3,B,37.795,-121.605
2008,216,700.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2008,217,100.0,"UVAS RESERVOIR UVAS      ","","Equipment Use",1.0,B,37.13194444,-121.735
2008,218,900.0,"TRAIL RIDE RD  MT_DIABLO ","",Miscellaneous,1.0,B,37.91305555,-121.90111111
2008,219,2000.0,"MCKEAN RD / RAKSTAD RD   ","",Miscellaneous,0.5,B,37.19388888,-121.80611111
2008,221,0.0,"WILLOW PASS RD / HWY 4   ","",Miscellaneous,5.0,B,38.02305555,-121.96611111
2008,222,2200.0,"I 580  / CARROLL RD      ","",Miscellaneous,0.3,B,37.71888888,-121.66
2008,223,1700.0,"","",Arson,0.1,A,37.6,-121.84888888
2008,235,1800.0,"","",Miscellaneous,2.0,B,37.69888888,-121.67111111
2008,235,1400.0,"DEL VALLE 2              ","",Miscellaneous,0.1,A,37.61694444,-121.7
2008,235,1300.0,"CAROL  / PATTERSON PASS R","",Miscellaneous,3.0,B,37.72388888,-121.67611111
2008,235,900.0,"M90                      ","",Arson,1.0,B,38.04194444,-122.19111111
2008,236,1500.0,"METCALF                  ","",Miscellaneous,3.0,B,37.23388888,-121.68694444
2008,238,800.0,"MOUNTAIN                 ","",Miscellaneous,61.0,C,37.75611111,-121.57611111
2008,238,1000.0,"QUARRY                   ","",Miscellaneous,0.1,A,37.235,-121.86305555
2008,239,2000.0,"","","Equipment Use",0.1,A,37.24388888,-122.015
2008,240,1800.0,"I 680  N/ ANDRADE RD     ","",Miscellaneous,0.1,A,37.57388888,-121.885
2008,240,1700.0,"DYER RD  ALTAMONT        ","","Equipment Use",0.1,A,37.74388888,-121.67611111
2008,241,700.0,"MOUNTAIN HOUSE RD / GRANT","",Miscellaneous,3.0,B,37.75388888,-121.575
2008,255,0.0,"SYCAMORE DR  MORGAN_HILL ","",Children,1.0,B,37.095,-121.65111111
2008,256,800.0,"KELL CT  UVAS            ","",Arson,1.0,B,37.06388888,-121.68888888
2008,256,1600.0,"GRANT                    ","",Miscellaneous,0.2,A,37.74111111,-121.58611111
2008,260,2000.0,"EVORA RD  BAY_POINT      ","",Miscellaneous,0.1,A,38.015,-121.99805555
2008,263,1300.0,"","",Miscellaneous,0.1,A,38.01694444,-121.99111111
2008,263,800.0,"CREEK                    ","",Arson,1.0,B,37.29888888,-122.07888888
2008,270,400.0,"","",Miscellaneous,1.0,B,37.00611111,-121.475
2008,270,2100.0,"","",Arson,0.3,B,38.01694444,-121.99111111
2008,270,700.0,"HWY 152 HWY / CANADA RD  ","","Equipment Use",1.0,B,37.01,-121.46694444
2008,273,500.0,"ANDERSON                 ","",Miscellaneous,2.0,B,37.15,-121.59388888
2008,285,2300.0,"ROOP                     ","",Miscellaneous,1.0,B,37.06305555,-121.51805555
2008,286,1600.0,"BETABEL                  ","",Campfire,0.5,B,36.905,-121.55694444
2008,286,100.0,"ALTAMONT                 ","","Equipment Use",1.0,B,37.74194444,-121.62305555
2008,287,2200.0,"CARQUINEZ                ","",Children,18.0,C,38.04611111,-122.19111111
2008,289,1900.0,"WATSONVILLE              ","",Miscellaneous,0.4,B,37.085,-121.65305555
2008,289,500.0,"","",Miscellaneous,1.0,B,37.08305555,-121.65305555
2008,291,400.0,"AIRPLANE                 ","",Miscellaneous,0.5,B,37.18388888,-121.70611111
2008,293,1400.0,"TESLA                    ","",Miscellaneous,0.1,A,37.64111111,-121.59194444
2008,297,1600.0,"GREENVILLE RD  LIVERMORE ","",Miscellaneous,0.3,B,37.71305555,-121.69805555
2008,298,1800.0,"CARQUINEZ SCENIC DR / M 2","",Arson,0.3,B,38.04111111,-122.19194444
2008,298,100.0,"RIDGE                    ","",Arson,0.3,B,38.04111111,-122.19194444
2008,298,800.0,"CARQUINEZ SCENIC DR / MCE","",Arson,1.0,B,38.04111111,-122.19194444
2009,138,2300.0,"","",Miscellaneous,3.0,B,37.745,-121.66111111
2009,139,1400.0,"","","Equipment Use",1.0,B,37.71888888,-121.70194444
2009,139,2300.0,"I 580  / GRANT LINE RD   ","",Miscellaneous,1.0,B,37.74,-121.58611111
2009,139,1200.0,"","",Miscellaneous,0.1,A,38.015,-121.99388888
2009,155,2300.0,"","",Miscellaneous,0.1,A,38.01694444,-121.99111111
2009,163,500.0,"COLONY                   ","","Equipment Use",0.2,A,37.08111111,-121.61194444
2009,165,1300.0,"PERINO                   ","","Equipment Use",0.1,A,37.08194444,-121.58
2009,147,100.0,"LANTZ                    ","",Miscellaneous,1.0,B,37.18305555,-121.71694444
2009,147,300.0,"BYRON                    ","",Miscellaneous,7.0,B,37.78611111,-121.56
2009,172,1800.0,"","","Equipment Use",0.1,A,37.17,-121.575
2009,174,1800.0,"","",Miscellaneous,0.5,B,37.78888888,-121.74888888
2009,174,2100.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2009,182,2200.0,"","",Miscellaneous,0.5,B,37.74,-121.58694444
2009,182,2000.0,"PEEBLES AV  NORTH_MORGAN_","",Miscellaneous,5.0,B,37.15611111,-121.66305555
2009,185,200.0,"","",Arson,0.2,A,37.60388888,-121.87194444
2009,195,900.0,"","","Equipment Use",1.0,B,37.84888888,-122.20111111
2009,197,400.0,"","",Campfire,0.1,A,38.015,-121.99388888
2009,198,700.0,"","","Equipment Use",1.0,B,37.755,-121.67805555
2009,202,300.0,"","","Equipment Use",3.0,B,38.01388888,-122.19111111
2009,222,600.0,"","","Equipment Use",1.5,B,37.84888888,-122.20111111
2009,225,900.0,"CORRAL                   ",CORRAL,Miscellaneous,12200.0,G,37.63194444,-121.53805555
2009,239,1600.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2009,246,1800.0,"","","Equipment Use",5.0,B,37.72111111,-122.02305555
2009,246,2100.0,"FOOTHILL AV / OMAR AV    ","",Miscellaneous,0.1,A,37.05305555,-121.55805555
2009,174,1700.0,"VASCO                    ","","Equipment Use",1.3,B,37.77194444,-121.73888888
2009,175,500.0,"DAY                      ","",Miscellaneous,2.0,B,37.04388888,-121.6
2009,179,800.0,"GWINN                    ","",Miscellaneous,1.0,B,37.08805555,-121.57194444
2009,188,100.0,"FRAZIER                  ","",Miscellaneous,0.2,A,36.97805555,-121.50888888
2009,192,1000.0,"","",Miscellaneous,1.0,B,38.015,-121.99388888
2009,208,1200.0,"CENTRAL                  ","",Miscellaneous,1.0,B,37.14111111,-121.64611111
2009,210,500.0,"HWY 25  / BLOOMFIELD AV  ","",Miscellaneous,1.0,B,36.96111111,-121.53694444
2009,229,1400.0,"FLYNN                    ","",Miscellaneous,3.0,B,37.71888888,-121.66
2009,229,2200.0,"","",Campfire,0.1,A,37.60388888,-121.87194444
2009,234,1200.0,"VISTA DE LOMAS AV  NORTH_","",Miscellaneous,1.0,B,37.16194444,-121.66305555
2009,234,400.0,"","","Equipment Use",0.2,A,38.01694444,-121.99111111
2009,237,1700.0,"","",Miscellaneous,1.0,B,37.00305555,-121.54194444
2009,237,0.0,"HWY 152  / HOLSCLAW RD   ","",Miscellaneous,1.0,B,37.00194444,-121.53194444
2009,253,0.0,"","",Miscellaneous,0.1,A,37.74,-121.58694444
2009,253,1700.0,"NEW AV / BUENA VISTA AV  ","","Equipment Use",2.2,B,37.05305555,-121.54805555
2009,264,1600.0,"","","Equipment Use",1.0,B,37.745,-121.66111111
2009,266,700.0,"FOOTHILL AV  MORGAN_HILL ","","Equipment Use",0.1,A,37.12388888,-121.59805555
2009,267,1900.0,"HWY 152  / BLOOMFIELD AV ","",Miscellaneous,1.0,B,36.98888888,-121.49111111
2009,276,1100.0,"W GRANT LINE RD / MIDWAY ","","Equipment Use",3.0,B,37.75,-121.57611111
2009,278,1900.0,"PACHECO                  ","",Miscellaneous,0.5,B,36.98888888,-121.49305555
2009,280,1200.0,"","",Miscellaneous,1.0,B,38.015,-121.99388888
2009,283,100.0,"","",Miscellaneous,0.1,A,37.755,-121.81888888
2009,272,1600.0,"","",Miscellaneous,40.0,C,37.86111111,-122.21
2009,273,1500.0,"","",Campfire,0.1,A,38.01694444,-121.99111111
2009,274,2200.0,"","",Miscellaneous,0.5,B,37.26611111,-122.10111111
2009,304,1000.0,"MANNA WY / MASTEN AV     ","","Debris Burning",0.1,A,37.06194444,-121.58805555
2009,326,1600.0,"MESA                     ","","Debris Burning",0.1,A,36.97611111,-121.56805555
2010,60,100.0,"","",Miscellaneous,0.1,A,37.76111111,-122.02694444
2010,160,2200.0,"","",Arson,0.2,A,37.66611111,-121.67805555
2010,161,1400.0,"KERN AV / MAGNOLIA WY    ","",Miscellaneous,1.0,B,37.03305555,-121.59194444
2010,169,1000.0,"DIABLO                   ","",Miscellaneous,475.0,E,37.79,-121.605
2010,169,100.0,"","","Debris Burning",0.1,A,38.01694444,-121.99111111
2010,172,200.0,"","",Miscellaneous,2.0,B,37.78888888,-121.74888888
2010,184,0.0,"FOOTHILL                 ","",Miscellaneous,0.1,A,37.08888888,-121.57888888
2010,185,1400.0,"LLAGAS AV  SAN_MARTIN_S 2","",Children,0.3,B,37.08111111,-121.60388888
2010,185,2300.0,"PACHECO                  ","",Miscellaneous,1.0,B,36.98111111,-121.43888888
2010,187,1400.0,"HWY 101  /E SAN MARTIN AV","",Miscellaneous,1.0,B,37.08888888,-121.6
