,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
29294,2016,49,300,288.54,82.0,1013.0,0.0,F
30654,2016,105,1900,293.04,72.0,1016.0,4.0,F
38647,2017,72,2300,297.93,68.0,1015.0,3.0,F
17376,2014,282,1000,284.68,89.0,1024.0,0.0,F
34899,2016,282,1900,300.39,15.0,961.0,1.0,F
17538,2014,289,400,286.84,81.0,1027.0,0.0,F
29787,2016,69,1600,286.72,67.0,1017.0,2.0,F
31782,2016,152,1900,295.09,68.0,1013.0,1.0,F
15865,2014,219,1100,285.99,91.0,1027.0,0.0,F
43495,2017,274,2300,297.53,47.0,1008.0,5.0,F
4331,2013,100,0,291.15,37.0,1002.0,1.0,F
20693,2015,55,1500,279.59,75.0,1036.0,1.0,F
1313,2012,332,1400,287.02,82.0,1016.0,1.0,F
21569,2015,92,300,287.75,72.0,1025.0,1.0,F
1169,2012,326,1000,284.6,87.0,1021.0,0.0,F
30430,2016,96,1100,286.68,100.0,1018.0,1.0,F
27523,2015,340,800,282.05,46.0,1031.0,1.0,F
15401,2014,200,300,293.8,73.0,1014.0,2.0,F
40130,2017,134,1800,290.71,63.0,1012.0,2.0,F
34903,2016,282,2300,301.94,14.0,959.0,1.0,F
20661,2015,54,700,279.95,99.0,1024.0,1.0,F
30949,2016,118,200,291.69,37.0,1015.0,4.0,F
19823,2015,19,900,281.1,75.0,1035.0,1.0,F
13319,2014,113,500,288.21,63.0,1013.0,0.0,F
43186,2017,262,200,296.11,77.0,1012.0,3.0,F
28331,2016,9,0,287.33,42.0,1017.0,3.0,F
16413,2014,242,700,291.31,71.0,1023.0,0.0,F
29282,2016,48,1500,286.28,52.0,1011.0,1.0,F
8961,2013,296,1000,284.98,82.0,1019.0,1.0,F
32030,2016,163,300,293.27,78.0,1012.0,0.0,F
25049,2015,237,300,298.11,78.0,1012.0,3.0,F
19058,2014,352,1200,277.21,94.0,1035.0,1.0,F
2105,2012,365,2100,283.39,76.0,1016.0,3.0,F
38315,2017,59,300,285.3,100.0,1009.0,3.0,F
18236,2014,318,600,284.33,95.0,1029.0,1.0,F
43202,2017,262,1800,294.28,73.0,1014.0,3.0,F
790,2012,309,2200,296.75,50.0,1015.0,1.0,F
30795,2016,111,1600,291.74,31.0,1014.0,1.0,F
27472,2015,338,500,287.53,57.0,1019.0,0.0,F
30143,2016,84,1200,284.85,58.0,1019.0,1.0,F
13695,2014,128,2100,293.76,57.0,1019.0,1.0,F
22793,2015,143,300,287.11,77.0,1029.0,1.0,F
37262,2017,15,600,286.67,67.0,1016.0,0.0,F
16051,2014,227,500,292.41,71.0,1026.0,0.0,F
41080,2017,174,800,290.85,93.0,1012.0,2.0,F
1899,2012,357,400,283.76,23.0,1019.0,1.0,F
19023,2014,351,100,282.52,96.0,1029.0,0.0,F
6230,2013,182,1500,302.15,38.0,1005.0,0.0,F
29802,2016,70,700,287.91,78.0,1018.0,0.0,F
14680,2014,170,200,294.88,59.0,1013.0,1.0,F
19276,2014,361,1400,268.22,62.0,1040.0,1.0,F
18328,2014,322,200,284.97,20.0,1033.0,0.0,F
13338,2014,114,0,294.25,28.0,1013.0,0.0,F
33562,2016,227,200,302.33,50.0,1008.0,0.0,F
15984,2014,224,1000,293.81,71.0,1026.0,0.0,F
40263,2017,140,700,292.45,56.0,1013.0,0.0,F
13793,2014,132,2300,303.63,11.0,1012.0,0.0,F
2649,2013,23,2300,297.04,7.0,1016.0,2.0,F
19653,2015,12,700,279.19,91.0,1033.0,0.0,F
25656,2015,262,1000,292.81,83.0,1008.0,0.0,F
44752,2017,327,1000,292.59,30.0,1016.0,2.0,F
417,2012,293,1000,294.32,46.0,1012.0,0.0,F
10027,2013,340,2000,286.55,54.0,1020.0,1.0,T
27318,2015,331,1900,286.73,28.0,1017.0,5.0,F
44,2012,277,900,294.66,53.0,1010.0,0.0,F
14435,2014,159,2100,298.13,44.0,1011.0,1.0,F
16585,2014,249,1100,288.05,86.0,1024.0,0.0,F
40227,2017,138,1900,293.86,60.0,1013.0,3.0,F
29813,2016,70,1800,293.58,43.0,1018.0,0.0,F
22351,2015,124,1700,289.43,70.0,1026.0,1.0,F
33708,2016,233,400,295.43,68.0,1013.0,0.0,F
6140,2013,178,2100,300.69,48.0,1015.0,1.0,F
41735,2017,201,1500,293.74,78.0,1016.0,1.0,F
13549,2014,122,1900,304.22,18.0,1029.0,0.0,T
34908,2016,283,400,285.89,41.0,961.0,1.0,F
19739,2015,15,2100,287.73,38.0,1038.0,1.0,F
22818,2015,144,400,286.72,77.0,1029.0,1.0,F
11916,2014,54,1500,282.89,93.0,1015.0,0.0,F
30656,2016,105,2100,292.82,59.0,1015.0,4.0,F
15526,2014,205,800,293.82,75.0,1014.0,1.0,F
26464,2015,296,200,293.4,77.0,1014.0,2.0,F
24032,2015,194,1800,300.15,54.0,1015.0,3.0,F
3015,2013,39,1400,281.71,87.0,1020.0,0.0,F
42875,2017,249,300,298.72,69.0,1014.0,3.0,F
14980,2014,182,1400,292.59,88.0,1009.0,0.0,F
5795,2013,164,1200,289.71,92.0,1014.0,0.0,F
15069,2014,186,700,292.26,68.0,1029.0,0.0,F
8712,2013,286,100,291.3,45.0,1025.0,1.0,F
8752,2013,287,1700,291.71,76.0,1017.0,1.0,F
10719,2014,4,1600,283.36,67.0,1017.0,1.0,F
6568,2013,196,1700,298.02,61.0,1023.0,1.0,T
14530,2014,163,2000,297.47,67.0,1012.0,1.0,F
23910,2015,189,1600,293.19,68.0,1012.0,1.0,F
16452,2014,243,2200,303.68,43.0,1021.0,1.0,F
4145,2013,92,0,290.44,72.0,1018.0,2.0,F
22925,2015,148,1500,289.24,73.0,1027.0,1.0,F
26973,2015,317,900,285.18,40.0,1015.0,1.0,F
29515,2016,58,800,287.23,82.0,1019.0,1.0,F
6082,2013,176,1100,290.19,84.0,1010.0,0.0,F
13539,2014,122,900,286.6,34.0,1028.0,1.0,T
6649,2013,200,200,299.58,34.0,1014.0,0.0,F
25931,2015,273,2100,304.59,45.0,1010.0,3.0,F
39696,2017,116,1600,291.06,72.0,1013.0,0.0,F
197,2012,284,0,295.55,64.0,1013.0,2.0,F
2981,2013,38,300,285.61,76.0,1016.0,0.0,F
25562,2015,258,1200,294.19,88.0,1010.0,2.0,F
19073,2014,353,300,280.94,82.0,1036.0,1.0,F
38970,2017,86,1000,285.81,87.0,1017.0,0.0,F
40080,2017,132,1600,288.81,82.0,1016.0,3.0,F
42960,2017,252,1600,292.7,77.0,1016.0,2.0,F
9053,2013,300,600,289.41,74.0,1014.0,1.0,F
12210,2014,66,2100,293.87,49.0,1014.0,0.0,F
10979,2014,15,1200,287.9,19.0,1023.0,0.0,T
541,2012,299,600,288.84,67.0,1014.0,0.0,F
36907,2016,366,1100,286.05,93.0,1014.0,1.0,F
44231,2017,305,1700,291.08,72.0,1014.0,0.0,F
285,2012,287,1600,288.92,67.0,1019.0,0.0,F
13245,2014,110,300,290.66,72.0,1016.0,0.0,F
18124,2014,313,1400,286.33,42.0,1028.0,2.0,F
38186,2017,53,1800,288.01,67.0,1021.0,4.0,F
14040,2014,143,1000,288.88,80.0,1014.0,0.0,F
34904,2016,283,0,301.94,14.0,959.0,1.0,F
22889,2015,147,300,290.4,74.0,1027.0,1.0,F
29909,2016,74,1800,289.83,63.0,1020.0,0.0,F
28697,2016,24,600,285.03,58.0,1016.0,1.0,F
15303,2014,196,100,298.45,65.0,1012.0,1.0,F
29973,2016,77,1000,288.66,77.0,1013.0,1.0,F
2894,2013,34,700,286.2,67.0,1022.0,0.0,F
27321,2015,331,2200,289.34,29.0,1016.0,1.0,F
14388,2014,157,2200,297.07,52.0,1007.0,3.0,F
27661,2015,346,200,287.21,31.0,1009.0,2.0,F
19160,2014,356,1800,283.09,72.0,1032.0,1.0,F
34863,2016,281,700,281.17,44.0,960.0,0.0,F
39117,2017,92,1300,285.47,76.0,1016.0,0.0,F
30085,2016,82,200,290.82,72.0,1017.0,5.0,F
28902,2016,32,1900,284.14,26.0,1018.0,4.0,F
7462,2013,233,2300,303.08,37.0,1011.0,2.0,F
12323,2014,71,1600,289.15,77.0,1016.0,0.0,F
44669,2017,323,2300,297.09,17.0,1014.0,0.0,F
40713,2017,159,100,294.92,68.0,1014.0,2.0,F
6289,2013,185,200,297.48,63.0,1011.0,0.0,F
30935,2016,117,1200,282.02,66.0,1014.0,2.0,F
39438,2017,105,2200,296.51,32.0,1015.0,4.0,F
40391,2017,145,1500,288.98,67.0,1012.0,2.0,F
18481,2014,328,1100,273.87,59.0,1035.0,0.0,F
18832,2014,343,200,286.89,63.0,1031.0,0.0,F
40202,2017,137,1800,289.74,63.0,1015.0,1.0,F
24471,2015,213,100,302.4,69.0,1014.0,4.0,F
3725,2013,70,0,289.68,39.0,1020.0,0.0,F
6852,2013,208,1300,290.39,91.0,1017.0,1.0,F
24574,2015,217,800,294.48,77.0,1013.0,0.0,F
2735,2013,27,1400,287.35,87.0,1013.0,0.0,F
15471,2014,203,100,298.4,64.0,1016.0,7.0,F
34615,2016,270,2300,309.24,11.0,1011.0,0.0,F
19862,2015,21,0,286.98,67.0,1028.0,0.0,F
14362,2014,156,2000,298.19,45.0,1008.0,2.0,F
7168,2013,221,1700,293.26,62.0,1014.0,1.0,T
2532,2013,18,1600,282.65,61.0,1021.0,0.0,F
25425,2015,252,1900,309.0,36.0,1010.0,5.0,T
14133,2014,147,700,291.19,88.0,1015.0,0.0,F
10622,2013,365,1500,281.58,27.0,1006.0,1.0,F
28632,2016,21,1300,283.58,93.0,1022.0,0.0,F
14083,2014,145,500,290.41,78.0,1015.0,2.0,F
1661,2012,347,300,288.17,82.0,1018.0,0.0,F
26072,2015,279,1800,295.23,56.0,1019.0,3.0,F
29072,2016,39,2100,302.29,7.0,1019.0,1.0,F
32579,2016,186,300,293.76,72.0,1016.0,4.0,F
33048,2016,205,1600,302.3,61.0,1010.0,1.0,F
24526,2015,215,800,293.76,68.0,1012.0,1.0,F
761,2012,308,1700,289.93,63.0,1016.0,2.0,T
28003,2015,360,800,280.04,31.0,1022.0,1.0,F
10,2012,275,2300,291.82,88.0,1013.0,0.0,F
8854,2013,291,2300,300.79,23.0,1012.0,0.0,F
15872,2014,219,1800,294.36,64.0,1019.0,2.0,F
11076,2014,19,1300,283.69,18.0,1018.0,0.0,F
6394,2013,189,1100,290.9,92.0,1009.0,0.0,F
36427,2016,346,1100,288.48,93.0,1020.0,0.0,F
44855,2017,331,1700,288.37,87.0,1017.0,2.0,F
35990,2016,328,600,286.21,82.0,1020.0,0.0,F
825,2012,311,1300,293.4,21.0,1000.0,5.0,F
8284,2013,268,500,292.52,74.0,1009.0,0.0,F
3908,2013,82,200,290.47,66.0,1007.0,0.0,F
26477,2015,296,1500,290.9,82.0,1015.0,1.0,F
2736,2013,27,1500,287.49,87.0,1013.0,0.0,F
17265,2014,277,1900,303.89,19.0,1027.0,0.0,F
3946,2013,83,1600,286.06,82.0,1016.0,3.0,F
39094,2017,91,1400,283.06,66.0,1014.0,1.0,F
595,2012,301,1600,292.96,30.0,1017.0,0.0,F
10849,2014,10,200,286.71,69.0,1014.0,1.0,F
8472,2013,276,100,294.28,59.0,1023.0,1.0,F
14497,2014,162,1100,286.06,97.0,1024.0,0.0,F
34244,2016,255,1200,290.47,88.0,1018.0,2.0,F
7599,2013,239,1600,297.33,72.0,1023.0,0.0,F
34595,2016,270,300,302.66,24.0,1014.0,0.0,F
13169,2014,106,2300,294.41,63.0,1009.0,2.0,F
24991,2015,234,1700,296.15,64.0,1014.0,1.0,F
14867,2014,177,2100,297.8,61.0,1009.0,1.0,F
9651,2013,325,400,288.45,87.0,1012.0,1.0,F
1607,2012,344,2000,294.01,23.0,995.0,2.0,F
34387,2016,261,1100,288.7,93.0,1013.0,0.0,F
30266,2016,89,1500,283.53,46.0,1013.0,1.0,F
29574,2016,60,1900,293.29,64.0,1017.0,1.0,F
42295,2017,224,2300,302.0,57.0,1011.0,2.0,F
8212,2013,265,500,289.89,71.0,1008.0,1.0,F
35622,2016,312,2200,297.91,64.0,1017.0,3.0,F
23559,2015,175,100,300.11,43.0,1024.0,1.0,F
15261,2014,194,700,294.19,73.0,1012.0,0.0,F
13099,2014,104,0,291.54,59.0,1015.0,1.0,F
43794,2017,287,1100,288.37,82.0,1015.0,0.0,F
27332,2015,332,900,281.88,66.0,1018.0,0.0,F
10124,2013,344,2100,289.96,15.0,1019.0,1.0,F
42346,2017,227,200,297.16,64.0,1011.0,3.0,F
8636,2013,282,2100,289.99,82.0,1005.0,1.0,F
33548,2016,226,1200,291.36,86.0,1012.0,0.0,F
44564,2017,319,1400,286.61,76.0,1015.0,1.0,F
37837,2017,39,500,288.54,100.0,1021.0,3.0,F
32977,2016,202,1700,305.09,24.0,961.0,1.0,F
29621,2016,62,1800,289.94,86.0,1019.0,1.0,F
1226,2012,328,1900,291.6,59.0,1019.0,0.0,F
41222,2017,180,600,291.66,82.0,1013.0,2.0,F
44084,2017,299,1400,291.56,42.0,1011.0,0.0,F
22144,2015,116,200,285.97,80.0,1024.0,1.0,F
7993,2013,256,200,296.77,53.0,1023.0,0.0,F
10880,2014,11,900,283.88,82.0,1018.0,1.0,F
37438,2017,22,1400,283.56,87.0,1019.0,3.0,F
35044,2016,288,2000,297.75,40.0,961.0,1.0,F
871,2012,313,1100,288.61,82.0,1017.0,0.0,F
25192,2015,243,200,298.94,64.0,1010.0,3.0,F
19995,2015,26,1300,284.2,36.0,1030.0,1.0,F
36574,2016,352,1400,280.3,39.0,1019.0,3.0,F
43516,2017,275,2000,296.03,56.0,1009.0,3.0,F
20134,2015,32,800,280.28,67.0,1029.0,1.0,F
2445,2013,14,1900,285.61,17.0,1019.0,0.0,F
16656,2014,252,1000,291.9,96.0,1025.0,0.0,F
17004,2014,266,2200,302.24,42.0,1026.0,1.0,F
28625,2016,21,600,285.21,93.0,1023.0,2.0,F
36353,2016,343,900,283.39,81.0,1022.0,0.0,F
26140,2015,282,1400,293.53,78.0,1013.0,1.0,F
10482,2013,359,1900,296.3,14.0,1021.0,0.0,F
28190,2016,3,300,284.7,62.0,1017.0,1.0,F
27615,2015,344,400,288.96,93.0,1016.0,0.0,F
26811,2015,310,1300,283.63,46.0,1020.0,1.0,T
42577,2017,236,1700,292.97,77.0,1013.0,2.0,F
16050,2014,227,400,294.34,62.0,1025.0,0.0,F
7853,2013,250,600,298.56,42.0,1008.0,1.0,F
28932,2016,34,100,287.03,44.0,1022.0,4.0,F
39436,2017,105,2000,295.5,37.0,1015.0,5.0,F
35141,2016,292,2100,295.63,46.0,959.0,1.0,F
4802,2013,120,800,287.58,91.0,1012.0,0.0,F
22352,2015,124,1800,290.34,68.0,1025.0,1.0,F
43392,2017,270,1600,289.97,100.0,1013.0,1.0,F
43364,2017,269,1200,288.85,42.0,1008.0,1.0,F
15087,2014,187,100,301.72,26.0,1012.0,1.0,F
7182,2013,222,700,289.55,69.0,1012.0,0.0,F
16435,2014,243,500,295.63,63.0,1021.0,0.0,F
30651,2016,105,1600,289.0,72.0,1017.0,1.0,F
27511,2015,339,2000,293.87,22.0,1024.0,1.0,F
7043,2013,216,1200,289.8,91.0,1014.0,0.0,F
13518,2014,121,1200,291.28,14.0,1031.0,2.0,F
25407,2015,252,100,306.4,48.0,1008.0,4.0,F
1283,2012,331,800,286.87,87.0,1014.0,0.0,F
9500,2013,318,2100,303.95,11.0,1011.0,1.0,F
13850,2014,135,1000,294.74,22.0,1004.0,1.0,F
6309,2013,185,2200,296.97,44.0,1008.0,1.0,T
28216,2016,4,500,282.14,73.0,1018.0,0.0,F
30312,2016,91,1300,281.81,71.0,1017.0,0.0,F
34671,2016,273,700,294.12,55.0,1014.0,0.0,F
13351,2014,114,1300,285.11,76.0,1014.0,0.0,T
5204,2013,139,0,294.34,62.0,1014.0,1.0,F
10432,2013,357,1700,286.73,27.0,1011.0,1.0,F
3197,2013,47,1100,283.21,71.0,1020.0,0.0,F
9559,2013,321,800,283.51,88.0,1014.0,1.0,F
37474,2017,24,200,283.93,66.0,1011.0,5.0,F
20467,2015,46,500,283.83,45.0,1030.0,0.0,F
2953,2013,36,2300,289.3,63.0,1016.0,2.0,F
38299,2017,58,1100,282.47,81.0,1014.0,2.0,F
26601,2015,301,1900,296.99,72.0,1014.0,4.0,F
42538,2017,235,200,299.46,57.0,1013.0,2.0,F
11375,2014,32,0,288.45,36.0,1014.0,2.0,F
25908,2015,272,2200,303.26,54.0,1012.0,5.0,F
21492,2015,88,2200,299.96,25.0,1028.0,1.0,F
36415,2016,345,2300,290.55,68.0,1019.0,1.0,F
16408,2014,242,200,300.0,40.0,1022.0,0.0,F
32021,2016,162,1800,298.06,70.0,1014.0,1.0,F
39035,2017,89,300,295.22,32.0,1016.0,2.0,F
1337,2012,333,1400,284.5,87.0,1020.0,0.0,F
19302,2014,362,1600,275.8,44.0,1039.0,1.0,F
42843,2017,247,1900,299.85,62.0,1014.0,2.0,F
22428,2015,127,2200,286.66,64.0,1022.0,2.0,F
36197,2016,336,2100,290.61,36.0,1014.0,2.0,F
32938,2016,201,200,305.09,24.0,961.0,1.0,F
37707,2017,33,1900,288.95,51.0,1021.0,0.0,F
19874,2015,21,1200,275.27,87.0,1029.0,0.0,F
35201,2016,295,900,284.8,31.0,962.0,1.0,F
31568,2016,143,2100,294.91,52.0,1017.0,6.0,F
20121,2015,31,1900,289.12,53.0,1026.0,1.0,F
28054,2015,362,1100,275.38,60.0,1018.0,0.0,F
4126,2013,91,500,287.33,82.0,1019.0,1.0,F
14996,2014,183,600,292.66,80.0,1009.0,0.0,F
9160,2013,304,1700,283.64,64.0,1032.0,1.0,F
32740,2016,192,2000,301.75,60.0,1014.0,4.0,F
2224,2013,5,1100,280.45,36.0,1022.0,1.0,T
16911,2014,263,100,295.96,60.0,1023.0,1.0,F
36183,2016,336,700,283.14,81.0,1016.0,0.0,F
16907,2014,262,2100,296.59,61.0,1024.0,1.0,F
27443,2015,337,0,297.28,25.0,1017.0,4.0,F
8319,2013,269,1600,290.78,65.0,1009.0,1.0,F
3925,2013,82,1900,291.4,67.0,1012.0,2.0,F
24433,2015,211,1100,294.33,77.0,1015.0,0.0,F
4282,2013,97,2000,293.23,63.0,1018.0,3.0,F
44714,2017,325,2000,300.03,23.0,1018.0,2.0,F
11879,2014,53,200,291.06,45.0,1012.0,0.0,F
42728,2017,243,0,307.35,38.0,1005.0,2.0,F
2924,2013,35,1400,286.79,62.0,1019.0,0.0,F
19187,2014,357,2100,289.72,48.0,1033.0,0.0,F
34932,2016,284,400,289.79,50.0,962.0,0.0,F
5493,2013,151,300,295.53,59.0,1004.0,0.0,F
38636,2017,72,1200,286.15,93.0,1016.0,1.0,F
38977,2017,86,1700,288.2,72.0,1018.0,1.0,F
18829,2014,342,2300,292.31,53.0,1031.0,0.0,F
4345,2013,100,1500,286.49,58.0,1011.0,0.0,F
38896,2017,83,800,285.59,82.0,1024.0,1.0,F
44585,2017,320,1100,288.76,72.0,1014.0,0.0,F
38458,2017,65,200,285.08,58.0,1017.0,7.0,F
29559,2016,60,400,290.57,68.0,1016.0,2.0,F
9048,2013,300,100,292.28,53.0,1018.0,1.0,F
24475,2015,213,500,296.45,83.0,1015.0,2.0,F
29146,2016,42,2300,300.1,24.0,1020.0,3.0,F
20498,2015,47,1200,279.58,71.0,1029.0,1.0,F
4114,2013,90,1600,286.96,80.0,1018.0,0.0,F
18640,2014,335,200,285.25,99.0,1029.0,0.0,F
26043,2015,278,1300,287.02,78.0,1011.0,2.0,F
3423,2013,57,700,282.47,34.0,1022.0,1.0,F
22711,2015,139,1700,289.12,68.0,1030.0,1.0,F
24995,2015,234,2100,302.32,61.0,1013.0,4.0,F
23280,2015,163,1000,288.54,91.0,1022.0,0.0,T
24734,2015,224,0,300.3,60.0,1013.0,5.0,F
11995,2014,57,2200,290.2,52.0,1016.0,1.0,F
20223,2015,36,100,291.08,60.0,1031.0,1.0,F
19323,2014,363,1300,269.08,76.0,1034.0,0.0,F
41266,2017,182,200,296.49,88.0,1011.0,4.0,F
18488,2014,328,1800,283.6,44.0,1037.0,1.0,T
23512,2015,173,200,299.77,50.0,1025.0,1.0,F
27024,2015,319,1300,284.14,66.0,1013.0,0.0,F
14903,2014,179,900,291.42,82.0,1015.0,0.0,F
34091,2016,249,300,291.76,72.0,1009.0,2.0,F
13029,2014,101,200,293.48,52.0,1013.0,1.0,F
44034,2017,297,1200,298.58,23.0,1017.0,4.0,F
7688,2013,243,900,296.65,72.0,1027.0,0.0,F
43700,2017,283,1300,288.91,36.0,1013.0,1.0,F
10241,2013,349,1800,292.35,25.0,1023.0,1.0,T
35791,2016,319,2300,301.02,31.0,1017.0,4.0,F
38473,2017,65,1700,284.2,32.0,1023.0,1.0,F
5107,2013,134,1600,297.64,50.0,1014.0,0.0,F
10204,2013,348,500,281.97,75.0,1022.0,1.0,F
26405,2015,293,1500,289.78,72.0,1012.0,1.0,F
5788,2013,164,500,292.15,77.0,1014.0,0.0,F
40452,2017,148,400,291.28,63.0,1017.0,4.0,F
16615,2014,250,1700,300.23,55.0,1023.0,1.0,F
11405,2014,33,600,282.79,35.0,1020.0,0.0,F
27542,2015,341,300,290.5,55.0,1021.0,2.0,F
8367,2013,271,1600,290.48,59.0,1015.0,0.0,T
6241,2013,183,200,300.55,53.0,1005.0,1.0,F
13397,2014,116,1100,283.56,62.0,1008.0,1.0,F
2523,2013,18,700,283.81,66.0,1020.0,0.0,F
12072,2014,61,300,282.58,81.0,1012.0,2.0,F
6882,2013,209,1900,297.22,52.0,1015.0,1.0,F
15492,2014,203,2200,301.85,53.0,1017.0,6.0,F
1609,2012,344,2200,291.58,68.0,1013.0,0.0,F
33792,2016,236,1600,296.08,73.0,1017.0,0.0,F
4249,2013,96,1100,283.34,90.0,1024.0,1.0,F
34203,2016,253,1900,299.97,64.0,1016.0,5.0,F
41465,2017,190,900,296.4,32.0,1020.0,8.0,F
30868,2016,114,1700,292.09,45.0,1018.0,1.0,F
37561,2017,27,1700,284.58,30.0,1032.0,1.0,F
11528,2014,38,900,283.41,93.0,1018.0,0.0,F
8834,2013,291,300,292.48,64.0,1002.0,0.0,F
36136,2016,334,800,283.66,87.0,1013.0,1.0,F
85,2012,279,200,295.26,77.0,1015.0,1.0,F
37266,2017,15,1000,283.46,93.0,1016.0,0.0,F
5589,2013,155,1800,291.96,76.0,1010.0,1.0,F
10446,2013,358,700,286.45,58.0,1021.0,1.0,F
34072,2016,248,800,290.83,82.0,1011.0,0.0,F
43892,2017,291,1300,292.73,68.0,1013.0,1.0,F
18103,2014,312,1700,290.83,41.0,1032.0,1.0,T
24375,2015,209,100,299.16,60.0,1011.0,4.0,F
22130,2015,115,1200,281.5,93.0,1028.0,0.0,F
26897,2015,314,300,289.33,48.0,1015.0,3.0,F
27035,2015,320,0,290.33,43.0,1012.0,7.0,F
10429,2013,357,1400,282.59,44.0,1027.0,1.0,F
34701,2016,274,1300,291.45,58.0,1017.0,0.0,F
25426,2015,252,2000,309.42,34.0,1009.0,4.0,F
27884,2015,355,900,280.33,71.0,1023.0,1.0,F
9817,2013,332,200,288.58,50.0,1011.0,1.0,F
37099,2017,8,1100,285.47,53.0,1025.0,3.0,F
25011,2015,235,1300,292.39,82.0,1014.0,0.0,F
26781,2015,309,700,286.38,25.0,1019.0,1.0,F
39203,2017,96,300,292.45,77.0,1016.0,1.0,F
37857,2017,40,100,292.57,93.0,1018.0,4.0,F
23449,2015,170,1100,287.5,84.0,1024.0,0.0,F
6715,2013,202,2000,298.26,55.0,1011.0,2.0,F
41136,2017,176,1600,294.73,82.0,1013.0,0.0,F
3931,2013,83,100,291.74,65.0,1008.0,0.0,F
2229,2013,5,1600,280.49,28.0,1024.0,1.0,F
11896,2014,53,1900,293.75,26.0,1014.0,0.0,F
26071,2015,279,1700,293.25,64.0,1019.0,0.0,F
10104,2013,344,100,284.37,40.0,1024.0,1.0,F
14896,2014,179,200,297.44,55.0,1011.0,1.0,F
17029,2014,267,2300,303.18,41.0,1024.0,1.0,F
33402,2016,220,1000,291.13,88.0,1008.0,0.0,F
21539,2015,90,2100,296.22,40.0,1027.0,1.0,F
13191,2014,107,2100,293.62,53.0,1012.0,0.0,F
37594,2017,29,200,292.46,18.0,1028.0,3.0,F
38730,2017,76,1000,286.77,100.0,1018.0,1.0,F
37008,2017,4,1600,281.07,71.0,1021.0,1.0,F
43000,2017,254,800,295.54,73.0,1012.0,0.0,F
22991,2015,151,900,287.33,89.0,1025.0,0.0,F
32694,2016,190,2200,302.14,60.0,1015.0,5.0,F
34978,2016,286,200,288.24,73.0,963.0,0.0,F
15474,2014,203,400,293.95,77.0,1016.0,3.0,F
11585,2014,40,1800,287.06,72.0,1023.0,0.0,F
6685,2013,201,1400,290.34,70.0,1012.0,0.0,F
17853,2014,302,700,283.03,67.0,1030.0,0.0,F
13984,2014,141,200,291.06,54.0,1012.0,0.0,F
17982,2014,307,1600,278.45,75.0,1035.0,1.0,F
22135,2015,115,1700,285.9,80.0,1028.0,1.0,F
36906,2016,366,1000,286.22,93.0,1014.0,2.0,F
22384,2015,126,200,288.18,65.0,1025.0,1.0,F
42166,2017,219,1400,292.65,93.0,1013.0,1.0,F
10168,2013,346,1700,283.27,65.0,1022.0,1.0,F
35376,2016,302,1600,288.14,93.0,961.0,0.0,F
37034,2017,5,1800,286.27,93.0,1017.0,1.0,F
42990,2017,253,2200,305.1,40.0,1011.0,2.0,F
10947,2014,14,400,290.23,27.0,1010.0,1.0,F
16999,2014,266,1700,295.92,57.0,1027.0,0.0,F
19899,2015,22,1300,272.92,58.0,1035.0,1.0,F
21612,2015,93,2200,295.66,33.0,1029.0,0.0,F
43192,2017,262,800,292.22,77.0,1013.0,0.0,F
24652,2015,220,1400,292.44,60.0,1014.0,1.0,F
23008,2015,152,200,295.1,59.0,1025.0,1.0,F
20879,2015,63,900,275.47,83.0,1028.0,0.0,F
37819,2017,38,1100,287.39,93.0,1019.0,1.0,F
31828,2016,154,1700,298.09,64.0,1014.0,1.0,F
41611,2017,196,1100,293.55,88.0,1014.0,0.0,F
33942,2016,242,2200,306.49,54.0,1012.0,4.0,F
41827,2017,205,1100,293.22,77.0,1012.0,1.0,F
6584,2013,197,900,292.48,87.0,1007.0,0.0,F
21304,2015,81,200,290.54,53.0,1031.0,1.0,F
38023,2017,46,2300,293.14,42.0,964.0,1.0,F
22034,2015,111,1200,282.55,91.0,1025.0,1.0,F
6137,2013,178,1800,299.08,56.0,1015.0,1.0,F
15079,2014,186,1700,300.21,39.0,1015.0,1.0,F
43447,2017,272,2300,302.7,33.0,1011.0,1.0,F
43147,2017,260,1100,291.53,77.0,1013.0,0.0,F
37158,2017,10,2200,286.78,87.0,1019.0,1.0,F
34929,2016,284,100,293.29,39.0,961.0,0.0,F
29354,2016,51,1500,282.65,81.0,1019.0,1.0,F
40238,2017,139,600,290.42,72.0,1013.0,1.0,F
36573,2016,352,1300,280.89,39.0,1018.0,3.0,F
40585,2017,153,1700,291.96,77.0,1013.0,0.0,F
32355,2016,176,1900,299.04,60.0,1014.0,3.0,F
5543,2013,153,1100,290.23,82.0,1010.0,1.0,F
8879,2013,293,0,298.49,20.0,1013.0,1.0,F
1540,2012,342,100,289.18,82.0,1016.0,0.0,F
10439,2013,358,0,293.38,27.0,1008.0,0.0,F
20397,2015,43,700,281.67,41.0,1033.0,1.0,F
33222,2016,212,2200,304.64,61.0,1011.0,3.0,F
22133,2015,115,1500,283.5,84.0,1027.0,1.0,F
5137,2013,136,200,294.38,55.0,1014.0,0.0,F
5160,2013,137,300,291.99,66.0,1013.0,0.0,F
43119,2017,259,700,292.07,77.0,1012.0,0.0,F
28064,2015,362,2100,285.9,50.0,1014.0,1.0,F
